Test File, upham_1.test.dat
Known Author Name, Unknown Author Name, Threshold, Match Value, Matches,Common Synonym Count, Scaled SC 2, Scaled SC 3, Scaled SC 4, Words Enc. Known, Words Enc. Unk.,Words over Threshold Known, Words Over Threshold Unk.,Dictionary Hits Known, Dictionary Hits Unk.
child_20x5 ,abbott_1, 16, 3.867866748319232E-5, 834,25967, 1148215.0, 7.5975605E7, 6.749141419E9, 171164, 63524, 1420, 1275, 109304, 41640, 
abbott_20x5 ,abbott_1, 16, 4.5043349637591166E-5, 867,27005, 1198321.0, 8.0282381E7, 7.292129449E9, 130385, 63524, 1369, 1275, 83320, 41640, 
traill_20x5 ,abbott_1, 16, 5.3444981196392926E-5, 875,27171, 1207825.0, 8.1029025E7, 7.316561365E9, 116710, 63524, 1536, 1275, 79308, 41640, 0
upham_20x5 ,abbott_1, 17, 4.449281122220983E-5, 758,24642, 1138252.0, 7.818501E7, 7.137698812E9, 126291, 63524, 1271, 1176, 82705, 41640, 
child_20x5 ,abbott_1, 17, 3.82224925550817E-5, 779,25087, 1134135.0, 7.5750325E7, 6.745536939E9, 171164, 63524, 1309, 1176, 109304, 41640, 
abbott_20x5 ,abbott_1, 17, 4.4427116288934015E-5, 810,26093, 1183729.0, 8.0048909E7, 7.288393897E9, 130385, 63524, 1261, 1176, 83320, 41640, 
traill_20x5 ,abbott_1, 17, 5.2614107890981286E-5, 815,26211, 1192465.0, 8.0783265E7, 7.312629205E9, 116710, 63524, 1409, 1176, 79308, 41640, 0
upham_20x5 ,abbott_1, 18, 4.295438985610054E-5, 699,23639, 1121201.0, 7.7895143E7, 7.132771073E9, 126291, 63524, 1164, 1066, 82705, 41640, 
child_20x5 ,abbott_1, 18, 3.696074581339831E-5, 722,24118, 1117662.0, 7.5470284E7, 6.740776242E9, 171164, 63524, 1205, 1066, 109304, 41640, 
abbott_20x5 ,abbott_1, 18, 4.2682490135310236E-5, 751,25090, 1166678.0, 7.9759042E7, 7.283466158E9, 130385, 63524, 1143, 1066, 83320, 41640, 
traill_20x5 ,abbott_1, 18, 5.1142005414477615E-5, 748,25072, 1173102.0, 8.0454094E7, 7.307033298E9, 116710, 63524, 1280, 1066, 79308, 41640, 0
upham_20x5 ,abbott_1, 19, 4.2070377189721746E-5, 648,22721, 1104677.0, 7.7597711E7, 7.127417297E9, 126291, 63524, 1055, 981, 82705, 41640, 
child_20x5 ,abbott_1, 19, 3.640616218103802E-5, 673,23236, 1101786.0, 7.5184516E7, 6.735632418E9, 171164, 63524, 1097, 981, 109304, 41640, 
abbott_20x5 ,abbott_1, 19, 4.18479672305457E-5, 699,24154, 1149830.0, 7.9455778E7, 7.278007406E9, 130385, 63524, 1043, 981, 83320, 41640, 
traill_20x5 ,abbott_1, 19, 5.013929240271948E-5, 694,24100, 1155606.0, 8.0139166E7, 7.301364594E9, 116710, 63524, 1163, 981, 79308, 41640, 0
upham_20x5 ,abbott_1, 20, 3.785947534318926E-5, 602,21847, 1088071.0, 7.7282197E7, 7.121422531E9, 126291, 63524, 966, 903, 82705, 41640, 
child_20x5 ,abbott_1, 20, 3.32764894736436E-5, 624,22305, 1084097.0, 7.4848425E7, 6.729246689E9, 171164, 63524, 1002, 903, 109304, 41640, 
abbott_20x5 ,abbott_1, 20, 3.7494008175045294E-5, 645,23128, 1130336.0, 7.9085392E7, 7.270970072E9, 130385, 63524, 953, 903, 83320, 41640, 
traill_20x5 ,abbott_1, 20, 4.5667278694777456E-5, 642,23112, 1136834.0, 7.9782498E7, 7.294587902E9, 116710, 63524, 1062, 903, 79308, 41640, 0
upham_20x5 ,abbott_1, 21, 3.7101607744263276E-5, 560,21007, 1071271.0, 7.6946197E7, 7.114702531E9, 126291, 63524, 885, 838, 82705, 41640, 
child_20x5 ,abbott_1, 21, 3.264005187232798E-5, 582,21465, 1067297.0, 7.4512425E7, 6.722526689E9, 171164, 63524, 913, 838, 109304, 41640, 
abbott_20x5 ,abbott_1, 21, 3.668025175460071E-5, 602,22268, 1113136.0, 7.8741392E7, 7.264090072E9, 130385, 63524, 876, 838, 83320, 41640, 
traill_20x5 ,abbott_1, 21, 4.4793243139734044E-5, 599,22252, 1119634.0, 7.9438498E7, 7.287707902E9, 116710, 63524, 981, 838, 79308, 41640, 0
upham_20x5 ,abbott_1, 22, 3.660163949766918E-5, 515,20062, 1051426.0, 7.6529452E7, 7.105950886E9, 126291, 63524, 821, 757, 82705, 41640, 
child_20x5 ,abbott_1, 22, 3.227501995908785E-5, 535,20478, 1046570.0, 7.4077158E7, 6.713386082E9, 171164, 63524, 836, 757, 109304, 41640, 
abbott_20x5 ,abbott_1, 22, 3.6053997369905443E-5, 555,21281, 1092409.0, 7.8306125E7, 7.254949465E9, 130385, 63524, 813, 757, 83320, 41640, 
traill_20x5 ,abbott_1, 22, 4.407378239118442E-5, 551,21244, 1098466.0, 7.899397E7, 7.278372814E9, 116710, 63524, 896, 757, 79308, 41640, 0
upham_20x5 ,abbott_1, 23, 3.582008853627676E-5, 482,19336, 1035454.0, 7.6178068E7, 7.098220438E9, 126291, 63524, 747, 698, 82705, 41640, 
child_20x5 ,abbott_1, 23, 3.171657355515888E-5, 493,19554, 1026242.0, 7.3629942E7, 6.70354733E9, 171164, 63524, 758, 698, 109304, 41640, 
abbott_20x5 ,abbott_1, 23, 3.50419934654297E-5, 511,20313, 1071113.0, 7.7837613E7, 7.244642201E9, 130385, 63524, 743, 698, 83320, 41640, 
traill_20x5 ,abbott_1, 23, 4.3257746109083705E-5, 516,20474, 1081526.0, 7.862129E7, 7.270173854E9, 116710, 63524, 825, 698, 79308, 41640, 0
upham_20x5 ,abbott_1, 24, 3.469338372925506E-5, 443,18439, 1014823.0, 7.5703555E7, 7.087306639E9, 126291, 63524, 686, 631, 82705, 41640, 
child_20x5 ,abbott_1, 24, 3.074775365743362E-5, 454,18657, 1005611.0, 7.3155429E7, 6.692633531E9, 171164, 63524, 691, 631, 109304, 41640, 
abbott_20x5 ,abbott_1, 24, 3.40339738282944E-5, 473,19439, 1051011.0, 7.7375267E7, 7.234008243E9, 130385, 63524, 688, 631, 83320, 41640, 
traill_20x5 ,abbott_1, 24, 4.191135368463257E-5, 475,19531, 1059837.0, 7.8122443E7, 7.258700373E9, 116710, 63524, 751, 631, 79308, 41640, 0
upham_20x5 ,abbott_1, 25, 2.853371509956323E-5, 410,17647, 995815.0, 7.5247363E7, 7.076358031E9, 126291, 63524, 631, 568, 82705, 41640, 
child_20x5 ,abbott_1, 25, 2.50242298416715E-5, 412,17649, 981419.0, 7.2574821E7, 6.678698939E9, 171164, 63524, 622, 568, 109304, 41640, 
abbott_20x5 ,abbott_1, 25, 2.84473066047318E-5, 434,18503, 1028547.0, 7.6836131E7, 7.221068979E9, 130385, 63524, 613, 568, 83320, 41640, 
traill_20x5 ,abbott_1, 25, 3.281167240601395E-5, 435,18571, 1036797.0, 7.7569483E7, 7.245429333E9, 116710, 63524, 676, 568, 79308, 41640, 0
upham_20x5 ,abbott_1, 26, 2.7122062047287446E-5, 380,16897, 977065.0, 7.4778613E7, 7.064639281E9, 126291, 63524, 566, 527, 82705, 41640, 
child_20x5 ,abbott_1, 26, 2.4007953036102475E-5, 382,16899, 962669.0, 7.2106071E7, 6.666980189E9, 171164, 63524, 556, 527, 109304, 41640, 
abbott_20x5 ,abbott_1, 26, 2.7158456487781362E-5, 406,17803, 1011047.0, 7.6398631E7, 7.210131479E9, 130385, 63524, 558, 527, 83320, 41640, 
traill_20x5 ,abbott_1, 26, 3.163819874415011E-5, 408,17896, 1019922.0, 7.7147608E7, 7.234882458E9, 116710, 63524, 618, 527, 79308, 41640, 0
upham_20x5 ,abbott_1, 27, 2.6567871365572824E-5, 353,16195, 958813.0, 7.4304061E7, 7.052300929E9, 126291, 63524, 524, 487, 82705, 41640, 
child_20x5 ,abbott_1, 27, 2.356318248119462E-5, 356,16223, 945093.0, 7.1649095E7, 6.655098813E9, 171164, 63524, 516, 487, 109304, 41640, 
abbott_20x5 ,abbott_1, 27, 2.6568301979898106E-5, 377,17049, 991443.0, 7.5888927E7, 7.196879175E9, 130385, 63524, 515, 487, 83320, 41640, 
traill_20x5 ,abbott_1, 27, 3.076847941406987E-5, 374,17012, 996938.0, 7.6550024E7, 7.219345274E9, 116710, 63524, 570, 487, 79308, 41640, 0
upham_20x5 ,abbott_1, 28, 2.595534482262508E-5, 324,15412, 937672.0, 7.3733254E7, 7.03688914E9, 126291, 63524, 478, 444, 82705, 41640, 
child_20x5 ,abbott_1, 28, 2.3230432301778443E-5, 330,15521, 926139.0, 7.1137337E7, 6.641281347E9, 171164, 63524, 466, 444, 109304, 41640, 
abbott_20x5 ,abbott_1, 28, 2.5916330960550812E-5, 346,16212, 968844.0, 7.5278754E7, 7.180404504E9, 130385, 63524, 463, 444, 83320, 41640, 
traill_20x5 ,abbott_1, 28, 3.0160296340352166E-5, 347,16283, 977255.0, 7.6018583E7, 7.204996367E9, 116710, 63524, 519, 444, 79308, 41640, 0
upham_20x5 ,abbott_1, 29, 2.545275894123206E-5, 294,14572, 914152.0, 7.3074694E7, 7.01844946E9, 126291, 63524, 428, 399, 82705, 41640, 
child_20x5 ,abbott_1, 29, 2.2774625256674363E-5, 295,14541, 898699.0, 7.0369017E7, 6.619768387E9, 171164, 63524, 412, 399, 109304, 41640, 
abbott_20x5 ,abbott_1, 29, 2.537881707571115E-5, 312,15260, 942188.0, 7.4532386E7, 7.1595062E9, 130385, 63524, 413, 399, 83320, 41640, 
traill_20x5 ,abbott_1, 29, 2.9457830727595054E-5, 309,15219, 947463.0, 7.5184407E7, 7.181639439E9, 116710, 63524, 463, 399, 79308, 41640, 0
upham_20x5 ,abbott_1, 30, 2.446952545104651E-5, 263,13673, 888081.0, 7.2318635E7, 6.996523749E9, 126291, 63524, 381, 350, 82705, 41640, 
child_20x5 ,abbott_1, 30, 2.2070497182155228E-5, 266,13700, 874310.0, 6.9661736E7, 6.599257238E9, 171164, 63524, 375, 350, 109304, 41640, 
abbott_20x5 ,abbott_1, 30, 2.4321416670629E-5, 275,14187, 911071.0, 7.3629993E7, 7.133336803E9, 130385, 63524, 366, 350, 83320, 41640, 
traill_20x5 ,abbott_1, 30, 2.8554256007959896E-5, 274,14204, 918028.0, 7.4330792E7, 7.156884604E9, 116710, 63524, 413, 350, 79308, 41640, 0
Test File, abbott_4.test.dat
Known Author Name, Unknown Author Name, Threshold, Match Value, Matches,Common Synonym Count, Scaled SC 2, Scaled SC 3, Scaled SC 4, Words Enc. Known, Words Enc. Unk.,Words over Threshold Known, Words Over Threshold Unk.,Dictionary Hits Known, Dictionary Hits Unk.
upham_20x5 ,abbott_4, 0, 6.279570217230868E-5, 2662,38638, 1304210.0, 8.195098E7, 7.329385118E9, 126291, 59020, 7057, 4765, 82705, 39662, 
child_20x5 ,abbott_4, 0, 5.212659125638686E-5, 2620,38034, 1274980.0, 7.8143502E7, 6.76173382E9, 171164, 59020, 7111, 4765, 109304, 39662, 
abbott_20x5 ,abbott_4, 0, 6.14002840972478E-5, 2715,39473, 1296193.0, 7.8693473E7, 6.894695665E9, 130385, 59020, 6247, 4765, 83320, 39662, 
traill_20x5 ,abbott_4, 0, 7.306498531217959E-5, 2625,38916, 1343484.0, 8.5493478E7, 7.685246664E9, 116710, 59020, 7437, 4765, 79308, 39662, 0
upham_20x5 ,abbott_4, 1, 6.279570217230868E-5, 2555,38638, 1304210.0, 8.195098E7, 7.329385118E9, 126291, 59020, 6357, 4536, 82705, 39662, 
child_20x5 ,abbott_4, 1, 5.212659125638686E-5, 2505,38034, 1274980.0, 7.8143502E7, 6.76173382E9, 171164, 59020, 6492, 4536, 109304, 39662, 
abbott_20x5 ,abbott_4, 1, 6.14002840972478E-5, 2615,39473, 1296193.0, 7.8693473E7, 6.894695665E9, 130385, 59020, 5936, 4536, 83320, 39662, 
traill_20x5 ,abbott_4, 1, 7.306498531217959E-5, 2517,38916, 1343484.0, 8.5493478E7, 7.685246664E9, 116710, 59020, 6910, 4536, 79308, 39662, 0
upham_20x5 ,abbott_4, 2, 6.27029964717552E-5, 2464,38547, 1304119.0, 8.1950889E7, 7.329385027E9, 126291, 59020, 5932, 4302, 82705, 39662, 
child_20x5 ,abbott_4, 2, 5.20652178742001E-5, 2410,37939, 1274885.0, 7.8143407E7, 6.761733725E9, 171164, 59020, 6009, 4302, 109304, 39662, 
abbott_20x5 ,abbott_4, 2, 6.131269842653901E-5, 2523,39381, 1296101.0, 7.8693381E7, 6.894695573E9, 130385, 59020, 5604, 4302, 83320, 39662, 
traill_20x5 ,abbott_4, 2, 7.297613802988585E-5, 2428,38827, 1343395.0, 8.5493389E7, 7.685246575E9, 116710, 59020, 6420, 4302, 79308, 39662, 0
upham_20x5 ,abbott_4, 3, 6.201045403144101E-5, 2346,38311, 1303647.0, 8.1949945E7, 7.329383139E9, 126291, 59020, 5389, 3993, 82705, 39662, 
child_20x5 ,abbott_4, 3, 5.1546513805395905E-5, 2289,37697, 1274401.0, 7.8142439E7, 6.761731789E9, 171164, 59020, 5444, 3993, 109304, 39662, 
abbott_20x5 ,abbott_4, 3, 6.065307696583016E-5, 2405,39145, 1295629.0, 7.8692437E7, 6.894693685E9, 130385, 59020, 5153, 3993, 83320, 39662, 
traill_20x5 ,abbott_4, 3, 7.225635890306823E-5, 2305,38581, 1342903.0, 8.5492405E7, 7.685244607E9, 116710, 59020, 5811, 3993, 79308, 39662, 0
upham_20x5 ,abbott_4, 4, 6.156651312965883E-5, 2184,37825, 1302189.0, 8.1945571E7, 7.329370017E9, 126291, 59020, 4799, 3638, 82705, 39662, 
child_20x5 ,abbott_4, 4, 5.120678243819437E-5, 2136,37238, 1273024.0, 7.8138308E7, 6.761719396E9, 171164, 59020, 4903, 3638, 109304, 39662, 
abbott_20x5 ,abbott_4, 4, 6.027921350198868E-5, 2253,38689, 1294261.0, 7.8688333E7, 6.894681373E9, 130385, 59020, 4692, 3638, 83320, 39662, 
traill_20x5 ,abbott_4, 4, 7.180166987015317E-5, 2144,38098, 1341454.0, 8.5488058E7, 7.685231566E9, 116710, 59020, 5216, 3638, 79308, 39662, 0
upham_20x5 ,abbott_4, 5, 6.068641270182833E-5, 2023,37181, 1299613.0, 8.1935267E7, 7.329328801E9, 126291, 59020, 4280, 3332, 82705, 39662, 
child_20x5 ,abbott_4, 5, 5.0566123519625514E-5, 1989,36650, 1270672.0, 7.81289E7, 6.761681764E9, 171164, 59020, 4401, 3332, 109304, 39662, 
abbott_20x5 ,abbott_4, 5, 5.944130192227026E-5, 2104,38093, 1291877.0, 7.8678797E7, 6.894643229E9, 130385, 59020, 4243, 3332, 83320, 39662, 
traill_20x5 ,abbott_4, 5, 7.08504813185378E-5, 2005,37542, 1339230.0, 8.5479162E7, 7.685195982E9, 116710, 59020, 4712, 3332, 79308, 39662, 0
upham_20x5 ,abbott_4, 6, 5.969361648750733E-5, 1863,36381, 1295613.0, 8.1915267E7, 7.329228801E9, 126291, 59020, 3806, 3034, 82705, 39662, 
child_20x5 ,abbott_4, 6, 4.984449133230059E-5, 1851,35960, 1267222.0, 7.811165E7, 6.761595514E9, 171164, 59020, 3945, 3034, 109304, 39662, 
abbott_20x5 ,abbott_4, 6, 5.843354691285396E-5, 1933,37238, 1287602.0, 7.8657422E7, 6.894536354E9, 130385, 59020, 3775, 3034, 83320, 39662, 
traill_20x5 ,abbott_4, 6, 6.977690999082173E-5, 1865,36842, 1335730.0, 8.5461662E7, 7.685108482E9, 116710, 59020, 4227, 3034, 79308, 39662, 0
upham_20x5 ,abbott_4, 7, 5.860046735854957E-5, 1730,35583, 1290825.0, 8.1886539E7, 7.329056433E9, 126291, 59020, 3424, 2748, 82705, 39662, 
child_20x5 ,abbott_4, 7, 4.9034956623392045E-5, 1709,35108, 1262110.0, 7.8080978E7, 6.761411482E9, 171164, 59020, 3545, 2748, 109304, 39662, 
abbott_20x5 ,abbott_4, 7, 5.7334177811672535E-5, 1784,36344, 1282238.0, 7.8625238E7, 6.89434325E9, 130385, 59020, 3391, 2748, 83320, 39662, 
traill_20x5 ,abbott_4, 7, 6.85356611940709E-5, 1729,36026, 1330834.0, 8.5432286E7, 7.684932226E9, 116710, 59020, 3821, 2748, 79308, 39662, 0
upham_20x5 ,abbott_4, 8, 5.786982300946955E-5, 1580,34533, 1283475.0, 8.1835089E7, 7.328696283E9, 126291, 59020, 3073, 2481, 82705, 39662, 
child_20x5 ,abbott_4, 8, 4.849724660397517E-5, 1550,33995, 1254319.0, 7.8026441E7, 6.761029723E9, 171164, 59020, 3169, 2481, 109304, 39662, 
abbott_20x5 ,abbott_4, 8, 5.653005298920083E-5, 1613,35147, 1273859.0, 7.8566585E7, 6.893932679E9, 130385, 59020, 3007, 2481, 83320, 39662, 
traill_20x5 ,abbott_4, 8, 6.774808520315004E-5, 1574,34941, 1323239.0, 8.5379121E7, 7.684560071E9, 116710, 59020, 3432, 2481, 79308, 39662, 0
upham_20x5 ,abbott_4, 9, 5.650030088030891E-5, 1462,33589, 1275923.0, 8.1774673E7, 7.328212955E9, 126291, 59020, 2779, 2279, 82705, 39662, 
child_20x5 ,abbott_4, 9, 4.759683969369978E-5, 1441,33123, 1247343.0, 7.7970633E7, 6.760583259E9, 171164, 59020, 2859, 2279, 109304, 39662, 
abbott_20x5 ,abbott_4, 9, 5.524199784370316E-5, 1505,34283, 1266947.0, 7.8511289E7, 6.893490311E9, 130385, 59020, 2727, 2279, 83320, 39662, 
traill_20x5 ,abbott_4, 9, 6.627891118875022E-5, 1455,33989, 1315623.0, 8.5318193E7, 7.684072647E9, 116710, 59020, 3065, 2279, 79308, 39662, 0
upham_20x5 ,abbott_4, 10, 5.470360805568909E-5, 1336,32455, 1265717.0, 8.1682819E7, 7.327386269E9, 126291, 59020, 2501, 2049, 82705, 39662, 
child_20x5 ,abbott_4, 10, 4.617852062922906E-5, 1317,32007, 1237299.0, 7.7880237E7, 6.759769695E9, 171164, 59020, 2578, 2049, 109304, 39662, 
abbott_20x5 ,abbott_4, 10, 5.3390613495649764E-5, 1373,33095, 1256255.0, 7.8415061E7, 6.892624259E9, 130385, 59020, 2463, 2049, 83320, 39662, 
traill_20x5 ,abbott_4, 10, 6.451633789736402E-5, 1332,32882, 1305660.0, 8.5228526E7, 7.683265644E9, 116710, 59020, 2772, 2049, 79308, 39662, 0
upham_20x5 ,abbott_4, 11, 5.398315999205345E-5, 1242,31515, 1256317.0, 8.1588819E7, 7.326446269E9, 126291, 59020, 2283, 1899, 82705, 39662, 
child_20x5 ,abbott_4, 11, 4.565189741433624E-5, 1216,30997, 1227199.0, 7.7779237E7, 6.758759695E9, 171164, 59020, 2340, 1899, 109304, 39662, 
abbott_20x5 ,abbott_4, 11, 5.265900025219215E-5, 1273,32095, 1246255.0, 7.8315061E7, 6.891624259E9, 130385, 59020, 2230, 1899, 83320, 39662, 
traill_20x5 ,abbott_4, 11, 6.392547443505106E-5, 1240,31962, 1296460.0, 8.5136526E7, 7.682345644E9, 116710, 59020, 2539, 1899, 79308, 39662, 0
upham_20x5 ,abbott_4, 12, 5.352566876356228E-5, 1160,30613, 1246395.0, 8.1479677E7, 7.325245707E9, 126291, 59020, 2055, 1748, 82705, 39662, 
child_20x5 ,abbott_4, 12, 4.52500997396652E-5, 1127,30018, 1216430.0, 7.7660778E7, 6.757456646E9, 171164, 59020, 2086, 1748, 109304, 39662, 
abbott_20x5 ,abbott_4, 12, 5.220157953869823E-5, 1191,31193, 1236333.0, 7.8205919E7, 6.890423697E9, 130385, 59020, 2005, 1748, 83320, 39662, 
traill_20x5 ,abbott_4, 12, 6.343362052588241E-5, 1158,31060, 1286538.0, 8.5027384E7, 7.681145082E9, 116710, 59020, 2272, 1748, 79308, 39662, 0
upham_20x5 ,abbott_4, 13, 5.19930060672916E-5, 1068,29509, 1233147.0, 8.1320701E7, 7.323337995E9, 126291, 59020, 1861, 1591, 82705, 39662, 
child_20x5 ,abbott_4, 13, 4.335544403796436E-5, 1038,28950, 1203614.0, 7.7506986E7, 6.755611142E9, 171164, 59020, 1887, 1591, 109304, 39662, 
abbott_20x5 ,abbott_4, 13, 5.0776298179152386E-5, 1097,30065, 1222797.0, 7.8043487E7, 6.888474513E9, 130385, 59020, 1815, 1591, 83320, 39662, 
traill_20x5 ,abbott_4, 13, 6.095983345025268E-5, 1066,29956, 1273290.0, 8.4868408E7, 7.67923737E9, 116710, 59020, 2046, 1591, 79308, 39662, 0
upham_20x5 ,abbott_4, 14, 5.0712835597419855E-5, 980,28365, 1218275.0, 8.1127365E7, 7.320824627E9, 126291, 59020, 1687, 1448, 82705, 39662, 
child_20x5 ,abbott_4, 14, 4.2480378395172536E-5, 951,27819, 1188911.0, 7.7315847E7, 6.753126335E9, 171164, 59020, 1695, 1448, 109304, 39662, 
abbott_20x5 ,abbott_4, 14, 4.949240140377739E-5, 1007,28895, 1207587.0, 7.7845757E7, 6.885904023E9, 130385, 59020, 1653, 1448, 83320, 39662, 
traill_20x5 ,abbott_4, 14, 5.969913116358785E-5, 984,28890, 1259432.0, 8.4688254E7, 7.676895368E9, 116710, 59020, 1848, 1448, 79308, 39662, 0
upham_20x5 ,abbott_4, 15, 4.75798927329842E-5, 904,27301, 1203379.0, 8.0918821E7, 7.317905011E9, 126291, 59020, 1519, 1325, 82705, 39662, 
child_20x5 ,abbott_4, 15, 4.0125818284375446E-5, 886,26909, 1176171.0, 7.7137487E7, 6.750629295E9, 171164, 59020, 1553, 1325, 109304, 39662, 
abbott_20x5 ,abbott_4, 15, 4.638142075575336E-5, 930,27817, 1192495.0, 7.7634469E7, 6.882945991E9, 130385, 59020, 1494, 1325, 83320, 39662, 
traill_20x5 ,abbott_4, 15, 5.6369971232934025E-5, 913,27896, 1245516.0, 8.449343E7, 7.674167832E9, 116710, 59020, 1695, 1325, 79308, 39662, 0
upham_20x5 ,abbott_4, 16, 4.664612764492013E-5, 844,26401, 1189879.0, 8.0716321E7, 7.314867511E9, 126291, 59020, 1394, 1226, 82705, 39662, 
child_20x5 ,abbott_4, 16, 3.939082253802598E-5, 830,26069, 1163571.0, 7.6948487E7, 6.747794295E9, 171164, 59020, 1420, 1226, 109304, 39662, 
abbott_20x5 ,abbott_4, 16, 4.5463330602107175E-5, 870,26917, 1178995.0, 7.7431969E7, 6.879908491E9, 130385, 59020, 1369, 1226, 83320, 39662, 
traill_20x5 ,abbott_4, 16, 5.539439323127723E-5, 849,26936, 1231116.0, 8.427743E7, 7.670927832E9, 116710, 59020, 1536, 1226, 79308, 39662, 0
upham_20x5 ,abbott_4, 17, 4.598927220366127E-5, 786,25473, 1175031.0, 8.0478753E7, 7.311066423E9, 126291, 59020, 1271, 1137, 82705, 39662, 
child_20x5 ,abbott_4, 17, 3.89536856739345E-5, 780,25269, 1150771.0, 7.6743687E7, 6.744517495E9, 171164, 59020, 1309, 1137, 109304, 39662, 
abbott_20x5 ,abbott_4, 17, 4.4866604489503734E-5, 815,26037, 1164915.0, 7.7206689E7, 6.876304011E9, 130385, 59020, 1261, 1137, 83320, 39662, 
traill_20x5 ,abbott_4, 17, 5.443507486298138E-5, 790,25992, 1216012.0, 8.4035766E7, 7.667061208E9, 116710, 59020, 1409, 1137, 79308, 39662, 0
upham_20x5 ,abbott_4, 18, 4.4385906317532866E-5, 724,24419, 1157113.0, 8.0174147E7, 7.305888121E9, 126291, 59020, 1164, 1040, 82705, 39662, 
child_20x5 ,abbott_4, 18, 3.7639404391202934E-5, 722,24283, 1134009.0, 7.6458733E7, 6.739673277E9, 171164, 59020, 1205, 1040, 109304, 39662, 
abbott_20x5 ,abbott_4, 18, 4.319208082073023E-5, 746,24864, 1144974.0, 7.6867692E7, 6.870541062E9, 130385, 59020, 1143, 1040, 83320, 39662, 
traill_20x5 ,abbott_4, 18, 5.292713904405144E-5, 730,24972, 1198672.0, 8.3740986E7, 7.662049948E9, 116710, 59020, 1280, 1040, 79308, 39662, 0
upham_20x5 ,abbott_4, 19, 4.3335420593460787E-5, 661,23285, 1136701.0, 7.9806731E7, 7.299274633E9, 126291, 59020, 1055, 954, 82705, 39662, 
child_20x5 ,abbott_4, 19, 3.6880354238609304E-5, 663,23221, 1114893.0, 7.6114645E7, 6.733479693E9, 171164, 59020, 1097, 954, 109304, 39662, 
abbott_20x5 ,abbott_4, 19, 4.2240073960771E-5, 691,23874, 1127154.0, 7.6546932E7, 6.864767382E9, 130385, 59020, 1043, 954, 83320, 39662, 
traill_20x5 ,abbott_4, 19, 5.1845292724357024E-5, 675,23982, 1180852.0, 8.3420226E7, 7.656276268E9, 116710, 59020, 1163, 954, 79308, 39662, 0
upham_20x5 ,abbott_4, 20, 3.894846878101725E-5, 614,22392, 1119734.0, 7.9484358E7, 7.293149546E9, 126291, 59020, 966, 871, 82705, 39662, 
child_20x5 ,abbott_4, 20, 3.361905190066594E-5, 615,22309, 1097565.0, 7.5785413E7, 6.727224285E9, 171164, 59020, 1002, 871, 109304, 39662, 
abbott_20x5 ,abbott_4, 20, 3.7813099117987606E-5, 634,22791, 1106577.0, 7.6155969E7, 6.857339085E9, 130385, 59020, 953, 871, 83320, 39662, 
traill_20x5 ,abbott_4, 20, 4.717543891791443E-5, 628,23089, 1163885.0, 8.3097853E7, 7.650151181E9, 116710, 59020, 1062, 871, 79308, 39662, 0
upham_20x5 ,abbott_4, 21, 3.798250489681304E-5, 579,21692, 1105734.0, 7.9204358E7, 7.287549546E9, 126291, 59020, 885, 816, 82705, 39662, 
child_20x5 ,abbott_4, 21, 3.266281501046583E-5, 579,21589, 1083165.0, 7.5497413E7, 6.721464285E9, 171164, 59020, 913, 816, 109304, 39662, 
abbott_20x5 ,abbott_4, 21, 3.667214631557946E-5, 600,22111, 1092977.0, 7.5883969E7, 6.851899085E9, 130385, 59020, 876, 816, 83320, 39662, 
traill_20x5 ,abbott_4, 21, 4.590951032052644E-5, 594,22409, 1150285.0, 8.2825853E7, 7.644711181E9, 116710, 59020, 981, 816, 79308, 39662, 0
upham_20x5 ,abbott_4, 22, 3.744156512165869E-5, 537,20810, 1087212.0, 7.8815396E7, 7.279381344E9, 126291, 59020, 821, 745, 82705, 39662, 
child_20x5 ,abbott_4, 22, 3.2328132098895786E-5, 534,20644, 1063320.0, 7.5080668E7, 6.71271264E9, 171164, 59020, 836, 745, 109304, 39662, 
abbott_20x5 ,abbott_4, 22, 3.6096342002655716E-5, 557,21208, 1074014.0, 7.5485746E7, 6.843536402E9, 130385, 59020, 813, 745, 83320, 39662, 
traill_20x5 ,abbott_4, 22, 4.538208846338074E-5, 550,21485, 1130881.0, 8.2418369E7, 7.636154017E9, 116710, 59020, 896, 745, 79308, 39662, 0
upham_20x5 ,abbott_4, 23, 3.6780416507581134E-5, 501,20018, 1069788.0, 7.8432068E7, 7.270948128E9, 126291, 59020, 747, 692, 82705, 39662, 
child_20x5 ,abbott_4, 23, 3.1812001752570385E-5, 498,19852, 1045896.0, 7.469734E7, 6.704279424E9, 171164, 59020, 758, 692, 109304, 39662, 
abbott_20x5 ,abbott_4, 23, 3.530729127187869E-5, 520,20394, 1056106.0, 7.509177E7, 6.83486893E9, 130385, 59020, 743, 692, 83320, 39662, 
traill_20x5 ,abbott_4, 23, 4.462195060375648E-5, 518,20781, 1115393.0, 8.2077633E7, 7.628657825E9, 116710, 59020, 825, 692, 79308, 39662, 0
upham_20x5 ,abbott_4, 24, 3.5663386604819434E-5, 456,18983, 1045983.0, 7.7884553E7, 7.258355283E9, 126291, 59020, 686, 628, 82705, 39662, 
child_20x5 ,abbott_4, 24, 3.0955942060391234E-5, 461,19001, 1026323.0, 7.4247161E7, 6.693925307E9, 171164, 59020, 691, 628, 109304, 39662, 
